,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
10,0,0,0,0,0,6.110513991835627e-05,0,0,0,0,5.61240044268154e-05,0,0,0,0,6.611406499630745e-05,0,0,0,7.50779704803514e-05,0,0,0,0,8.199804909508657e-05,0,0,0,0.00012198574736112442,0,0,0,0,0.00011331329341519544,0,0,0,0,0,0,1.4675102982772472e-05,0,0,0,1.4504812199644085e-05,0,0,1.6330208936547725e-05,0,0,0,2.3225609539677902e-05,0,0,2.219412322893436e-05,0,0,0,5.157469941868818e-05,0,0,3.829405889343813e-05,0,0,0,0,0,0,5.327180794418628e-06,0,0,0,4.050051843568472e-06,0,0,5.907680150689501e-06,0,0,0,7.91991615510758e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,4.746192383128735e-05,0,0,0,0,4.357596489842767e-05,0,0,0,0,5.135654235784609e-05,0,0,0,5.810840214205575e-05,0,0,0,0,6.372402735889927e-05,0,0,0,9.399672777624358e-05,0,0,0,0,8.8064617686964e-05,0,0,0,0,0,0,1.1506089794972749e-05,0,0,0,1.1351080690488686e-05,0,0,1.2786467961767915e-05,0,0,0,1.8076634349520487e-05,0,0,1.7318569439954136e-05,0,0,0,3.982277935943108e-05,0,0,2.9738562654091828e-05,0,0,0,0,0,0,4.298990736611654e-06,0,0,0,3.1929432962145377e-06,0,0,4.748517184861077e-06,0,0,0,6.194938684584263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,3.778224042531009e-05,0,0,0,0,3.467692179215444e-05,0,0,0,0,4.0885152933591564e-05,0,0,0,4.6109980371780985e-05,0,0,0,0,5.0750388025750095e-05,0,0,0,7.428107376416787e-05,0,0,0,0,7.013612325072996e-05,0,0,0,0,0,0,9.236457391103695e-06,0,0,0,9.096826453832779e-06,0,0,1.0251971663224094e-05,0,0,0,1.4416400687337545e-05,0,0,1.384370378036383e-05,0,0,0,3.152935365375533e-05,0,0,2.367049008943532e-05,0,0,0,0,0,0,3.54038327260569e-06,0,0,0,2.5756832572218535e-06,0,0,3.896780189166652e-06,0,0,0,4.962668602322809e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,3.069198101720751e-05,0,0,0,0,2.8160823472914947e-05,0,0,0,0,3.321431925975185e-05,0,0,0,3.7348687764156806e-05,0,0,0,0,4.12421909208656e-05,0,0,0,5.993678089297268e-05,0,0,0,0,5.699508725617144e-05,0,0,0,0,0,0,7.559933792355072e-06,0,0,0,7.434550798012135e-06,0,0,8.382098376206656e-06,0,0,0,1.1730617951834505e-05,0,0,1.1287983563205637e-05,0,0,0,2.5485037250474197e-05,0,0,1.922675011675218e-05,0,0,0,0,0,0,2.965045589854812e-06,0,0,0,2.1174738634571994e-06,0,0,3.2531638675241943e-06,0,0,0,4.054458460038291e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,2.5359082066503965e-05,0,0,0,0,2.3261356832499827e-05,0,0,0,0,2.7444337792344108e-05,0,0,0,3.077773079683646e-05,0,0,0,0,3.40873635932198e-05,0,0,0,4.921578144297597e-05,0,0,0,0,4.710589137172779e-05,0,0,0,0,0,0,6.289330737435586e-06,0,0,0,6.176700567457327e-06,0,0,6.966521283600626e-06,0,0,0,9.707290132105649e-06,0,0,9.358564225303683e-06,0,0,0,2.0960254987422703e-05,0,0,1.5885016533421883e-05,0,0,0,0,0,0,2.5185662677230083e-06,0,0,0,1.7686583262428402e-06,0,0,2.7553335768941178e-06,0,0,0,3.36751346771906e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,2.1257376101931022e-05,0,0,0,0,1.9494113451732062e-05,0,0,0,0,2.3006195604843127e-05,0,0,0,2.5737047509294887e-05,0,0,0,0,2.8582168375328388e-05,0,0,0,4.101852185203604e-05,0,0,0,0,3.949646983774496e-05,0,0,0,0,0,0,5.305283519162745e-06,0,0,0,5.203895410991822e-06,0,0,5.871290587438434e-06,0,0,0,8.148792967033349e-06,0,0,7.86953439513506e-06,0,0,0,1.749544057547506e-05,0,0,1.3315134979484482e-05,0,0,0,0,0,0,2.1652827273268784e-06,0,0,0,1.4974144824551217e-06,0,0,2.3625886544361552e-06,0,0,0,2.8364421017002944e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,1.8041802013565784e-05,0,0,0,0,1.6541524930569542e-05,0,0,0,0,1.952669449253292e-05,0,0,0,2.1794924570048314e-05,0,0,0,0,2.4264815205860207e-05,0,0,0,3.462767873572431e-05,0,0,0,0,3.3528809741483414e-05,0,0,0,0,0,0,4.528916746930399e-06,0,0,0,4.437377922354578e-06,0,0,5.0079937978368605e-06,0,0,0,6.925327590405908e-06,0,0,6.698534686741983e-06,0,0,0,1.4790375064455111e-05,0,0,1.1300665301595238e-05,0,0,0,0,0,0,1.8810412732471104e-06,0,0,0,1.2826199811148873e-06,0,0,2.0474572179238563e-06,0,0,0,2.4181272484941776e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,1.547894519116077e-05,0,0,0,0,1.4188839782747028e-05,0,0,0,0,1.6753364554003193e-05,0,0,0,1.8660060066885247e-05,0,0,0,0,2.0822767122600985e-05,0,0,0,2.9560478950031025e-05,0,0,0,0,2.8771032724815163e-05,0,0,0,0,0,0,3.906504373255007e-06,0,0,0,3.8235813850697725e-06,0,0,4.3164707655503756e-06,0,0,0,5.948969876892084e-06,0,0,5.762521442355863e-06,0,0,0,1.2642743211947807e-05,0,0,9.695238626781881e-06,0,0,0,0,0,0,1.6490178358664213e-06,0,0,0,1.1098283773946473e-06,0,0,1.7908631898121539e-06,0,0,0,2.0832568003779288e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,1.3406637400938108e-05,0,0,0,0,1.2286898077540288e-05,0,0,0,0,1.4510785533400754e-05,0,0,0,1.613053953346637e-05,0,0,0,0,1.803878655293322e-05,0,0,0,2.5483141684230713e-05,0,0,0,0,2.4922910368242507e-05,0,0,0,0,0,0,3.4004804649164593e-06,0,0,0,3.3251015623131545e-06,0,0,3.7546964138806502e-06,0,0,0,5.158554388701118e-06,0,0,5.003621714426156e-06,0,0,0,1.0912495579965665e-05,0,0,8.397186076695027e-06,0,0,0,0,0,0,1.4572061274249032e-06,0,0,0,9.689005336729404e-07,0,0,1.5792317340798095e-06,0,0,0,1.8113716175900336e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,1.1709555514625956e-05,0,0,0,0,1.0729654657866833e-05,0,0,0,0,1.2674202337354698e-05,0,0,0,1.4063088678460768e-05,0,0,0,0,1.575832735343474e-05,0,0,0,2.215941136865506e-05,0,0,0,0,2.1770834447724124e-05,0,0,0,0,0,0,2.983972382467883e-06,0,0,0,2.9152144788786885e-06,0,0,3.2926343665828514e-06,0,0,0,4.5105320685204e-06,0,0,4.380562566230244e-06,0,0,0,9.500386783805283e-06,0,0,7.334221068606918e-06,0,0,0,0,0,0,1.2968545859418258e-06,0,0,0,8.52558242230946e-07,0,0,1.4026937756016989e-06,0,0,0,1.58786001922185e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,1.0303992943371249e-05,0,0,0,0,9.440155628179195e-06,0,0,0,0,1.115305716849318e-05,0,0,0,1.2353926140988153e-05,0,0,0,0,1.3869173445419431e-05,0,0,0,1.9418567821470066e-05,0,0,0,0,1.915969233284797e-05,0,0,0,0,0,0,2.637367293166951e-06,0,0,0,2.5744380236628285e-06,0,0,2.9083803754803084e-06,0,0,0,3.973257487382548e-06,0,0,3.8633062930176985e-06,0,0,0,8.334621366609565e-06,0,0,6.453882949701253e-06,0,0,0,0,0,0,1.1614638675623313e-06,0,0,0,7.554723873744666e-07,0,0,1.2539377739175498e-06,0,0,0,1.4020736307558993e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,9.128079018871734e-06,0,0,0,0,8.361534063489977e-06,0,0,0,0,9.880412073892051e-06,0,0,0,1.0926491477701144e-05,0,0,0,0,1.228835536624379e-05,0,0,0,1.713496280533985e-05,0,0,0,0,1.6974791712822658e-05,0,0,0,0,0,0,2.3460939801135618e-06,0,0,0,2.288313410386603e-06,0,0,2.5856730047252313e-06,0,0,0,3.523315531488189e-06,0,0,3.429595288865197e-06,0,0,0,7.362302488105083e-06,0,0,5.7174011145385725e-06,0,0,0,0,0,0,1.046126552046038e-06,0,0,0,6.736717994667116e-07,0,0,1.127455480765761e-06,0,0,0,1.2461121998098026e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,8.135335983831481e-06,0,0,0,0,7.451079861055797e-06,0,0,0,0,8.80598051067028e-06,0,0,0,9.7233767734934e-06,0,0,0,0,1.0953527844317353e-05,0,0,0,1.5214592420538487e-05,0,0,0,0,1.5129946550681404e-05,0,0,0,0,0,0,2.0991535614174235e-06,0,0,0,2.045937393657089e-06,0,0,2.3122461164233785e-06,0,0,0,3.143098961206069e-06,0,0,3.0626700305520675e-06,0,0,0,6.543815157310176e-06,0,0,5.095653942264961e-06,0,0,0,0,0,0,9.470818891732952e-07,0,0,0,6.041504211704534e-07,0,0,1.0190345989974641e-06,0,0,0,1.114019945598594e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,7.290337677576736e-06,0,0,0,0,6.676244905290761e-06,0,0,0,0,7.891431697078615e-06,0,0,0,8.70090024830964e-06,0,0,0,0,9.817157774947718e-06,0,0,0,1.3586083984080849e-05,0,0,0,0,1.3559445303057122e-05,0,0,0,0,0,0,1.8881243853849892e-06,0,0,0,1.8389692642096085e-06,0,0,2.0787139058780255e-06,0,0,0,2.8191744930449065e-06,0,0,2.7497276738178328e-06,0,0,0,5.8490524207972564e-06,0,0,4.566446474158178e-06,0,0,0,0,0,0,8.614091821500727e-07,0,0,0,5.446004441355307e-07,0,0,9.254102190209445e-07,0,0,0,1.0012420584268796e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,6.5657245101858685e-06,0,0,0,0,6.011896862544662e-06,0,0,0,0,7.107161766868439e-06,0,0,0,7.825381737196394e-06,0,0,0,0,8.842526580139132e-06,0,0,0,1.219452159871798e-05,0,0,0,0,1.2212525916682598e-05,0,0,0,0,0,0,1.7064744988771184e-06,0,0,0,1.6609454680630896e-06,0,0,1.877801107716945e-06,0,0,0,2.5411582544546584e-06,0,0,2.480859748722863e-06,0,0,0,5.254827726182003e-06,0,0,4.112638910969248e-06,0,0,0,0,0,0,7.868126225590303e-07,0,0,0,4.932274044232091e-07,0,0,8.440207473921046e-07,0,0,0,9.042496955270505e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,5.940113179378914e-06,0,0,0,0,5.438396518789783e-06,0,0,0,0,6.430032634401323e-06,0,0,0,7.070538955676119e-06,0,0,0,0,8.000929960433053e-06,0,0,0,1.0997137900435427e-05,0,0,0,0,1.1049505377046796e-05,0,0,0,0,0,0,1.549078002229009e-06,0,0,0,1.5067979353190019e-06,0,0,1.7038018467313215e-06,0,0,0,2.3009275923828945e-06,0,0,2.2483066412828793e-06,0,0,0,4.743067774549944e-06,0,0,3.7208362795775287e-06,0,0,0,0,0,0,7.214677078274886e-07,0,0,0,4.486197623625151e-07,0,0,7.728340453423773e-07,0,0,0,8.202765172113874e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,5.3966085075499435e-06,0,0,0,0,4.940229211068321e-06,0,0,0,0,5.841762120935891e-06,0,0,0,6.415636757699764e-06,0,0,0,0,7.269683707141848e-06,0,0,0,9.960257406520643e-06,0,0,0,0,1.0039023191574652e-05,0,0,0,0,0,0,1.4118692359357786e-06,0,0,0,1.372509987820854e-06,0,0,1.552192952916368e-06,0,0,0,2.0920594369082015e-06,0,0,2.0459257209779485e-06,0,0,0,4.2995292734138364e-06,0,0,3.380455672604851e-06,0,0,0,0,0,0,6.639099084214478e-07,0,0,0,4.096554140376533e-07,0,0,7.102216370401401e-07,0,0,0,7.471305295161982e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,4.9217278619074365e-06,0,0,0,0,4.505015861123879e-06,0,0,0,0,5.327760359117196e-06,0,0,0,5.844151544196477e-06,0,0,0,0,6.630682010987992e-06,0,0,0,9.0570946598187e-06,0,0,0,0,9.156048465191057e-06,0,0,0,0,0,0,1.2915918194788372e-06,0,0,0,1.2548668386973282e-06,0,0,1.4193535068653992e-06,0,0,0,1.909424037729908e-06,0,0,1.8688061645248391e-06,0,0,0,3.912873788195924e-06,0,0,3.083052166929664e-06,0,0,0,0,0,0,6.129528168397402e-07,0,0,0,3.754336826681542e-07,0,0,6.548663959002699e-07,0,0,0,6.83057688072418e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,4.504612979145242e-06,0,0,0,0,4.1227883914847015e-06,0,0,0,0,4.87627708831301e-06,0,0,0,5.3427939836309944e-06,0,0,0,0,6.069340747305406e-06,0,0,0,8.26614592003816e-06,0,0,0,0,8.380419083983432e-06,0,0,0,0,0,0,1.1856140343532625e-06,0,0,0,1.1512721972178845e-06,0,0,1.3023586430582905e-06,0,0,0,1.7488870217076733e-06,0,0,1.7129861689800698e-06,0,0,0,3.57399144500136e-06,0,0,2.8218249125355713e-06,0,0,0,0,0,0,5.676271899682675e-07,0,0,0,3.4522517474703864e-07,0,0,6.056939129237403e-07,0,0,0,6.266416650766401e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,4.136445038952568e-06,0,0,0,0,3.785452077577669e-06,0,0,0,0,4.477768817267922e-06,0,0,0,4.900784760533558e-06,0,0,0,0,5.573813082732142e-06,0,0,0,7.569999303395049e-06,0,0,0,0,7.695757321231213e-06,0,0,0,0,0,0,1.0917913074497374e-06,0,0,0,1.0596117662459867e-06,0,0,1.198826041633541e-06,0,0,0,1.6070881136157828e-06,0,0,1.5752427091860948e-06,0,0,0,3.2755002072678003e-06,0,0,2.591250620028477e-06,0,0,0,0,0,0,5.271350099791007e-07,0,0,0,3.184343480661571e-07,0,0,5.618208586043977e-07,0,0,0,5.767292622854616e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,3.8100054801799046e-06,0,0,0,0,3.4863819234629725e-06,0,0,0,0,4.124423652010362e-06,0,0,0,4.509311510463194e-06,0,0,0,0,5.1344004012951414e-06,0,0,0,6.95444407558496e-06,0,0,0,0,7.088655442414369e-06,0,0,0,0,0,0,1.0083625937092758e-06,0,0,0,9.781504634025232e-07,0,0,1.106800320765395e-06,0,0,0,1.4812748706070499e-06,0,0,1.452933407569843e-06,0,0,0,3.01137076533186e-06,0,0,2.3868083914445515e-06,0,0,0,0,0,0,4.908144828094469e-07,0,0,0,2.945712487143661e-07,0,0,5.225157003708379e-07,0,0,0,5.323742633197584e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,3.519342669990311e-06,0,0,0,0,3.2201163640380656e-06,0,0,0,0,3.8098006401773316e-06,0,0,0,4.161117175954555e-06,0,0,0,0,4.7431051229468694e-06,0,0,0,6.407796587296635e-06,0,0,0,0,6.5480574633997144e-06,0,0,0,0,0,0,9.338714670324363e-07,0,0,0,9.054542044905343e-07,0,0,1.024665039480081e-06,0,0,0,1.3691764018976298e-06,0,0,1.3438763182053678e-06,0,0,0,2.7766424584586555e-06,0,0,2.204770887385807e-06,0,0,0,0,0,0,4.581130988466074e-07,0,0,0,2.7322994497479704e-07,0,0,4.871685131280636e-07,0,0,0,4.927947129301781e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
